fecha,real,lstm,gru,arima,error_lstm,error_gru,error_arima,dir_lstm,dir_gru,dir_arima,in_sample
1994-12-12,3271.9,3434.19,3413.96,3295.23,162.29,142.07,23.33,0,0,0,True
1994-12-13,3266.7,3432.1,3402.1,3268.32,165.4,135.4,1.62,0,0,1,True
1994-12-14,3261.8,3426.82,3393.69,3262.33,165.02,131.89,0.53,0,0,1,True
1994-12-15,3238.1,3420.19,3388.19,3261.74,182.09,150.09,23.64,0,0,1,True
1994-12-16,3250.5,3410.97,3377.43,3239.23,160.47,126.93,11.27,1,1,1,True
1994-12-19,3230.3,3403.54,3374.42,3255.46,173.24,144.13,25.16,0,0,0,True
1994-12-20,3193.5,3395.77,3367.25,3227.42,202.28,173.75,33.92,0,0,1,True
1994-12-21,3173.5,3384.4,3349.86,3191.44,210.9,176.36,17.95,0,0,1,True
1994-12-22,3168.7,3370.42,3331.85,3174.59,201.73,163.15,5.89,0,0,0,True
1994-12-23,3189.3,3356.82,3320.38,3163.09,167.53,131.08,26.21,1,1,0,True
1994-12-27,3088.1,3348.35,3321.73,3192.51,260.26,233.64,104.41,0,0,0,True
1994-12-28,3029.5,3331.09,3290.22,3084.01,301.59,260.72,54.52,0,0,1,True
1994-12-29,3036.1,3304.79,3247.05,3027.1,268.69,210.95,8.99,1,1,0,True
1994-12-30,3087.7,3280.51,3224.31,3031.07,192.81,136.61,56.62,1,1,0,True
1995-01-02,3092.2,3266.67,3232.35,3080.03,174.48,140.16,12.17,1,1,0,True
1995-01-03,3110.4,3261.29,3241.89,3105.87,150.89,131.5,4.53,1,1,1,True
1995-01-04,3107.2,3263.3,3251.59,3125.8,156.1,144.39,18.6,0,0,0,True
1995-01-05,3047.0,3268.37,3255.48,3108.66,221.37,208.49,61.66,0,0,0,True
1995-01-09,3003.6,3266.91,3236.71,3032.27,263.31,233.11,28.67,0,0,1,True
1995-01-10,2987.8,3256.9,3208.55,2998.9,269.1,220.75,11.1,0,0,1,True
1995-01-11,2957.7,3242.12,3187.11,2980.26,284.42,229.41,22.57,0,0,1,True
1995-01-12,2963.1,3223.6,3166.57,2950.9,260.51,203.47,12.2,1,1,0,True
1995-01-13,3004.7,3206.45,3156.38,2972.67,201.75,151.68,32.02,1,1,1,True
1995-01-16,3041.7,3198.13,3165.78,3015.94,156.43,124.09,25.76,1,1,1,True
1995-01-17,3036.4,3200.31,3185.58,3047.66,163.91,149.18,11.26,0,0,0,True
1995-01-18,3041.2,3206.95,3195.39,3042.39,165.75,154.2,1.19,1,1,1,True
1995-01-19,3053.1,3215.16,3200.3,3043.73,162.07,147.2,9.37,1,1,1,True
1995-01-20,3023.3,3224.11,3206.75,3048.06,200.81,183.45,24.77,0,0,1,True
1995-01-23,2962.9,3228.37,3201.18,3013.0,265.48,238.28,50.1,0,0,1,True
1995-01-24,2987.9,3222.14,3176.21,2957.6,234.25,188.31,30.3,1,1,0,True
1995-01-25,3008.1,3214.13,3168.07,2990.56,206.03,159.97,17.53,1,1,1,True
1995-01-26,3043.3,3209.14,3173.78,3003.81,165.84,130.48,39.49,1,1,0,True
1995-01-27,3048.7,3210.88,3190.13,3051.09,162.19,141.43,2.39,1,1,1,True
1995-01-30,3038.2,3216.57,3201.86,3061.38,178.37,163.66,23.19,0,0,0,True
1995-01-31,3040.1,3222.02,3203.59,3034.17,181.93,163.49,5.92,1,1,0,True
1995-02-01,3072.0,3226.6,3203.86,3038.74,154.6,131.86,33.26,1,1,0,True
1995-02-02,3082.5,3233.74,3215.05,3069.68,151.25,132.55,12.81,1,1,0,True
1995-02-03,3131.9,3242.37,3226.81,3080.02,110.48,94.92,51.88,1,1,0,True
1995-02-06,3153.9,3256.22,3249.6,3140.55,102.32,95.7,13.35,1,1,1,True
1995-02-07,3142.1,3273.22,3271.44,3157.41,131.12,129.35,15.31,0,0,0,True
1995-02-08,3124.9,3287.64,3279.31,3134.54,162.74,154.42,9.65,0,0,1,True
1995-02-09,3144.8,3296.12,3276.07,3126.02,151.32,131.27,18.78,1,1,1,True
1995-02-10,3152.0,3302.18,3280.09,3141.61,150.19,128.09,10.38,1,1,0,True
1995-02-13,3123.5,3307.06,3286.71,3145.66,183.56,163.22,22.16,0,0,1,True
1995-02-14,3150.7,3307.17,3281.22,3118.73,156.48,130.52,31.97,1,1,0,True
1995-02-15,3141.7,3307.99,3285.21,3163.07,166.3,143.51,21.37,0,0,0,True
1995-02-16,3107.9,3308.13,3286.48,3136.21,200.23,178.58,28.32,0,0,1,True
1995-02-17,3089.9,3303.93,3275.2,3097.15,214.03,185.3,7.25,0,0,1,True
1995-02-20,3055.8,3296.03,3260.97,3098.93,240.24,205.17,43.13,0,0,0,True
1995-02-21,3059.0,3283.58,3241.72,3045.39,224.58,182.72,13.61,1,1,0,True
1995-02-22,3045.6,3271.25,3231.33,3057.85,225.65,185.73,12.25,0,0,1,True
1995-02-23,3072.6,3259.61,3222.47,3047.83,187.01,149.87,24.76,1,1,1,True
1995-02-24,3051.5,3253.51,3226.12,3076.86,202.01,174.62,25.36,0,0,0,True
1995-02-27,3012.1,3248.96,3222.73,3053.37,236.86,210.63,41.27,0,0,0,True
1995-02-28,3024.5,3241.27,3205.86,3004.44,216.77,181.36,20.06,1,1,0,True
1995-03-01,3037.6,3234.61,3198.53,3035.51,197.01,160.93,2.08,1,1,1,True
1995-03-02,3091.9,3231.09,3200.84,3031.74,139.19,108.95,60.15,1,1,0,True
1995-03-03,3056.3,3236.16,3221.3,3098.3,179.86,165.0,42.01,0,0,0,True
1995-03-06,3054.4,3240.81,3223.14,3053.92,186.42,168.74,0.47,0,0,1,True
1995-03-07,2976.1,3244.04,3219.72,3055.74,267.95,243.62,79.64,0,0,0,True
1995-03-08,2914.9,3236.62,3191.7,2969.27,321.72,276.8,54.38,0,0,1,True
1995-03-09,2871.1,3217.26,3151.65,2897.95,346.17,280.56,26.86,0,0,1,True
1995-03-10,2893.7,3189.33,3113.12,2876.43,295.64,219.42,17.27,1,1,1,True
1995-03-13,2885.4,3164.41,3100.19,2895.26,279.01,214.79,9.87,0,0,0,True
1995-03-14,2921.5,3144.35,3093.47,2893.11,222.85,171.97,28.39,1,1,1,True
1995-03-15,2886.4,3134.48,3101.46,2937.03,248.08,215.06,50.63,0,0,0,True
1995-03-16,2917.5,3127.39,3095.06,2890.8,209.9,177.56,26.7,1,1,1,True
1995-03-17,2889.2,3126.18,3099.14,2917.55,236.98,209.94,28.35,0,0,0,True
1995-03-21,2896.9,3124.97,3093.62,2889.98,228.08,196.72,6.92,1,1,1,True
1995-03-22,2888.4,3124.67,3091.4,2886.29,236.27,203.0,2.11,0,0,1,True
1995-03-23,2865.1,3123.76,3088.06,2899.16,258.66,222.96,34.07,0,0,0,True
1995-03-24,2885.4,3119.74,3077.87,2852.5,234.34,192.47,32.89,1,1,0,True
1995-03-27,2911.6,3117.04,3078.16,2896.25,205.44,166.56,15.34,1,1,1,True
1995-03-28,2898.1,3118.6,3089.21,2912.81,220.51,191.11,14.71,0,0,0,True
1995-03-29,2883.6,3120.53,3091.84,2893.69,236.93,208.25,10.1,0,0,1,True
1995-03-30,2946.5,3120.46,3086.45,2888.37,173.96,139.95,58.13,1,1,1,True
1995-03-31,2931.7,3126.8,3104.31,2956.74,195.11,172.62,25.04,0,0,0,True
1995-04-03,2933.3,3133.83,3113.12,2917.41,200.54,179.82,15.88,1,1,0,True
1995-04-04,2985.5,3140.14,3116.36,2933.16,154.64,130.86,52.34,1,1,0,True
1995-04-05,3009.4,3151.27,3135.73,3002.5,141.87,126.34,6.9,1,1,1,True
1995-04-06,2989.8,3166.1,3157.68,2990.91,176.3,167.89,1.11,0,0,1,True
1995-04-07,3007.6,3178.09,3163.05,2986.11,170.49,155.45,21.48,1,1,0,True
1995-04-10,3016.7,3188.68,3169.49,3014.0,171.98,152.79,2.7,1,1,1,True
1995-04-11,3006.0,3197.96,3177.23,3008.07,191.96,171.23,2.07,0,0,1,True
1995-04-12,3011.2,3203.8,3178.51,2996.91,192.6,167.32,14.29,1,1,0,True
1995-04-17,3035.3,3207.54,3180.05,3017.27,172.24,144.76,18.03,1,1,1,True
1995-04-18,3011.4,3212.55,3189.38,3035.69,201.16,177.98,24.3,0,0,0,True
1995-04-19,2992.4,3214.57,3187.99,3004.27,222.18,195.59,11.87,0,0,1,True
1995-04-20,2987.8,3212.44,3178.92,2991.98,224.64,191.12,4.18,0,0,1,True
1995-04-21,3005.3,3207.99,3171.56,2989.63,202.69,166.27,15.67,1,1,1,True
1995-04-24,3008.7,3205.28,3173.97,3003.17,196.59,165.27,5.53,1,1,0,True
1995-04-25,3013.2,3204.47,3177.92,3012.31,191.27,164.72,0.89,1,1,1,True
1995-04-26,3027.8,3205.38,3181.35,3016.16,177.59,153.55,11.64,1,1,1,True
1995-04-27,3075.8,3208.85,3187.87,3031.36,133.05,112.07,44.44,1,1,1,True
1995-04-28,3091.9,3218.84,3208.03,3078.46,126.94,116.13,13.43,1,1,1,True
1995-05-03,3161.2,3232.52,3226.77,3090.63,71.32,65.58,70.57,1,1,0,True
1995-05-04,3193.2,3254.14,3259.67,3167.62,60.95,66.47,25.58,1,1,1,True
1995-05-05,3191.3,3280.27,3291.18,3194.55,88.97,99.88,3.26,0,0,0,True
1995-05-08,3252.0,3304.17,3307.71,3178.07,52.18,55.71,73.93,1,1,0,True
1995-05-09,3271.9,3329.8,3335.31,3260.99,57.9,63.41,10.91,1,1,1,True
1995-05-10,3290.3,3354.73,3360.29,3262.82,64.43,70.0,27.48,1,1,0,True
1995-05-11,3282.5,3378.85,3380.12,3285.22,96.35,97.62,2.72,0,0,1,True
1995-05-12,3240.9,3396.65,3388.31,3284.96,155.76,147.41,44.06,0,0,0,True
1995-05-16,3233.9,3402.89,3377.89,3224.79,168.99,144.0,9.11,0,0,1,True
1995-05-17,3230.2,3401.19,3367.77,3231.7,171.0,137.57,1.5,0,0,1,True
1995-05-18,3225.4,3395.38,3362.04,3226.99,169.99,136.65,1.59,0,0,1,True
1995-05-19,3212.2,3388.02,3358.07,3224.76,175.82,145.87,12.57,0,0,1,True
1995-05-22,3267.9,3379.59,3351.41,3218.17,111.7,83.52,49.72,1,1,1,True
1995-05-23,3297.3,3379.33,3365.6,3277.47,82.03,68.3,19.83,1,1,1,True
1995-05-24,3316.2,3387.41,3386.58,3301.45,71.22,70.39,14.75,1,1,1,True
1995-05-25,3253.8,3401.04,3404.73,3317.49,147.24,150.94,63.69,0,0,0,True
1995-05-26,3230.8,3407.3,3393.27,3249.3,176.5,162.47,18.51,0,0,1,True
1995-05-29,3210.2,3405.56,3374.89,3217.26,195.37,164.69,7.07,0,0,1,True
1995-05-30,3226.0,3397.34,3358.21,3205.29,171.34,132.22,20.71,1,1,0,True
1995-05-31,3226.5,3389.19,3354.99,3223.41,162.7,128.49,3.09,1,1,0,True
1995-06-01,3253.2,3382.67,3355.27,3239.3,129.48,102.07,13.9,1,1,1,True
1995-06-02,3260.4,3381.57,3364.04,3259.77,121.17,103.64,0.63,1,1,1,True
1995-06-05,3269.1,3384.49,3372.24,3266.01,115.39,103.14,3.09,1,1,1,True
1995-06-06,3261.5,3390.11,3379.17,3264.78,128.62,117.68,3.28,0,0,1,True
1995-06-07,3250.0,3395.21,3380.34,3260.58,145.21,130.35,10.58,0,0,1,True
1995-06-08,3264.6,3397.63,3376.44,3242.31,133.03,111.85,22.28,1,1,0,True
1995-06-09,3242.8,3400.07,3378.73,3265.96,157.28,135.93,23.16,0,0,0,True
1995-06-12,3214.2,3399.35,3374.04,3238.61,185.16,159.84,24.41,0,0,1,True
1995-06-13,3235.3,3393.38,3360.57,3211.52,158.09,125.27,23.77,1,1,0,True
1995-06-14,3237.5,3388.34,3358.95,3243.21,150.84,121.45,5.72,1,1,1,True
1995-06-15,3230.8,3385.01,3360.99,3235.31,154.22,130.19,4.52,0,0,1,True
1995-06-16,3223.5,3382.3,3359.89,3232.17,158.8,136.4,8.68,0,0,0,True
1995-06-19,3235.7,3379.41,3356.02,3229.39,143.71,120.32,6.31,1,1,1,True
1995-06-20,3223.5,3378.45,3357.54,3233.53,154.96,134.05,10.03,0,0,1,True
1995-06-21,3217.5,3377.14,3355.29,3221.55,159.64,137.79,4.06,0,0,1,True
1995-06-22,3236.7,3375.03,3351.2,3217.39,138.34,114.51,19.3,1,1,0,True
1995-06-23,3260.1,3375.31,3355.14,3241.89,115.22,95.04,18.21,1,1,1,True
1995-06-26,3261.5,3379.82,3366.48,3259.4,118.32,104.98,2.09,1,1,0,True
1995-06-27,3260.0,3385.97,3374.09,3260.87,125.97,114.09,0.88,0,0,1,True
1995-06-28,3234.3,3391.7,3376.91,3260.5,157.4,142.61,26.2,0,0,0,True
1995-06-29,3223.5,3392.9,3369.38,3229.44,169.4,145.89,5.95,0,0,1,True
1995-06-30,3219.1,3390.07,3360.32,3218.92,170.98,141.23,0.18,0,0,1,True
1995-07-03,3219.6,3385.06,3354.11,3220.22,165.46,134.51,0.62,1,1,1,True
1995-07-04,3240.4,3379.84,3351.36,3219.61,139.44,110.96,20.78,1,1,1,True
1995-07-05,3245.6,3378.1,3357.09,3247.79,132.5,111.49,2.19,1,1,1,True
1995-07-06,3232.5,3379.2,3363.05,3248.35,146.7,130.55,15.85,0,0,0,True
1995-07-07,3317.0,3379.91,3361.59,3230.68,62.91,44.59,86.32,1,1,0,True
1995-07-10,3343.4,3391.09,3387.75,3326.43,47.69,44.36,16.97,1,1,1,True
1995-07-11,3376.3,3409.41,3415.88,3341.3,33.11,39.58,35.0,1,1,0,True
1995-07-12,3368.0,3432.56,3440.98,3374.01,64.56,72.98,6.01,0,0,1,True
1995-07-13,3344.9,3453.23,3451.53,3372.59,108.33,106.63,27.69,0,0,0,True
1995-07-14,3330.1,3466.04,3448.08,3324.01,135.95,117.98,6.09,0,0,1,True
1995-07-17,3355.7,3470.64,3440.34,3324.81,114.94,84.64,30.89,1,1,0,True
1995-07-18,3321.3,3473.49,3444.93,3353.07,152.19,123.63,31.77,0,0,1,True
1995-07-19,3312.8,3470.7,3438.35,3317.83,157.9,125.55,5.04,0,0,1,True
1995-07-20,3279.7,3464.36,3429.84,3313.91,184.67,150.14,34.22,0,0,0,True
1995-07-21,3288.9,3453.11,3414.35,3282.99,164.21,125.45,5.91,1,1,1,True
1995-07-24,3331.0,3442.43,3407.97,3283.67,111.43,76.97,47.32,1,1,0,True
1995-07-25,3349.4,3439.41,3419.84,3344.58,90.01,70.44,4.82,1,1,1,True
1995-07-26,3363.3,3443.43,3434.54,3351.1,80.14,71.24,12.2,1,1,1,True
1995-07-27,3378.0,3452.28,3446.6,3367.99,74.29,68.6,10.0,1,1,1,True
1995-07-28,3359.2,3464.05,3457.4,3378.51,104.85,98.2,19.31,0,0,0,True
1995-07-31,3373.4,3472.91,3457.18,3349.79,99.52,83.78,23.61,1,1,0,True
1995-08-01,3389.7,3480.51,3460.43,3372.59,90.82,70.73,17.11,1,1,0,True
1995-08-02,3461.4,3488.3,3468.76,3391.87,26.9,7.36,69.53,1,1,1,True
1995-08-03,3453.7,3504.13,3497.74,3468.13,50.43,44.04,14.44,0,0,0,True
1995-08-04,3474.3,3520.65,3513.91,3452.79,46.35,39.61,21.51,1,1,0,True
1995-08-07,3482.9,3537.31,3526.92,3473.81,54.41,44.02,9.08,1,1,0,True
1995-08-08,3471.0,3552.37,3537.08,3484.79,81.37,66.08,13.8,0,0,0,True
1995-08-09,3459.2,3562.54,3538.87,3458.07,103.34,79.68,1.13,0,0,1,True
1995-08-10,3481.3,3566.93,3535.22,3459.37,85.63,53.92,21.93,1,1,1,True
1995-08-11,3510.9,3570.48,3540.32,3483.13,59.58,29.43,27.76,1,1,1,True
1995-08-14,3497.8,3576.97,3554.56,3513.75,79.17,56.76,15.95,0,0,0,True
1995-08-16,3526.9,3582.36,3559.07,3494.13,55.47,32.17,32.77,1,1,0,True
1995-08-17,3511.2,3590.06,3569.32,3534.02,78.87,58.12,22.83,0,0,0,True
1995-08-18,3513.7,3595.79,3571.04,3505.98,82.09,57.35,7.71,1,1,0,True
1995-08-21,3514.4,3599.85,3571.56,3508.46,85.46,57.16,5.93,1,1,0,True
1995-08-22,3494.0,3602.55,3572.37,3518.09,108.56,78.37,24.1,0,0,0,True
1995-08-23,3492.9,3601.53,3566.35,3486.19,108.64,73.45,6.71,0,0,1,True
1995-08-24,3513.8,3598.64,3561.76,3495.41,84.85,47.97,18.39,1,1,1,True
1995-08-25,3516.8,3598.06,3566.65,3517.75,81.26,49.85,0.95,1,1,1,True
1995-08-28,3494.3,3599.28,3571.62,3516.49,104.99,77.33,22.2,0,0,1,True
1995-08-29,3474.4,3598.39,3566.48,3492.16,123.99,92.08,17.76,0,0,1,True
1995-08-30,3472.4,3593.95,3555.56,3471.83,121.56,83.16,0.57,0,0,1,True
1995-08-31,3432.8,3588.17,3548.55,3470.87,155.38,115.76,38.07,0,0,1,True
1995-09-01,3454.0,3577.62,3532.54,3425.57,123.62,78.55,28.43,1,1,0,True
1995-09-04,3456.0,3569.05,3529.24,3460.06,113.05,73.25,4.06,1,1,1,True
1995-09-05,3455.5,3563.32,3530.13,3461.77,107.83,74.63,6.27,0,0,0,True
1995-09-06,3480.0,3560.0,3530.39,3452.37,80.0,50.39,27.63,1,1,0,True
1995-09-07,3472.4,3561.62,3538.08,3489.58,89.22,65.69,17.19,0,0,0,True
1995-09-08,3489.8,3564.58,3540.78,3468.73,74.78,50.98,21.07,1,1,0,True
1995-09-11,3513.5,3569.89,3546.95,3490.65,56.4,33.45,22.85,1,1,1,True
1995-09-12,3526.4,3578.57,3558.85,3518.63,52.18,32.45,7.77,1,1,1,True
1995-09-13,3541.7,3589.19,3570.41,3524.55,47.49,28.71,17.15,1,1,0,True
1995-09-14,3537.9,3600.94,3581.57,3544.02,63.04,43.67,6.12,0,0,0,True
1995-09-15,3521.4,3610.78,3586.49,3535.0,89.38,65.09,13.6,0,0,1,True
1995-09-18,3496.3,3615.77,3583.06,3514.95,119.47,86.77,18.65,0,0,1,True
1995-09-19,3513.8,3614.1,3572.19,3490.45,100.31,58.39,23.35,1,1,0,True
1995-09-20,3507.1,3611.5,3571.48,3515.58,104.4,64.38,8.48,0,0,0,True
1995-09-21,3496.3,3608.1,3570.77,3508.07,111.8,74.47,11.77,0,0,0,True
1995-09-22,3423.4,3603.51,3566.37,3494.69,180.11,142.98,71.29,0,0,1,True
1995-09-25,3382.8,3589.7,3539.28,3413.72,206.91,156.48,30.93,0,0,1,True
1995-09-26,3401.8,3568.12,3507.88,3371.68,166.32,106.09,30.11,1,1,0,True
1995-09-27,3361.1,3548.61,3497.2,3410.57,187.51,136.1,49.48,0,0,0,True
1995-09-28,3343.4,3528.41,3481.04,3356.15,185.01,137.64,12.76,0,0,1,True
1995-09-29,3376.8,3508.94,3464.31,3344.76,132.14,87.52,32.04,1,1,1,True
1995-10-02,3361.4,3497.43,3465.75,3389.56,136.03,104.35,28.17,0,0,0,True
1995-10-03,3338.3,3490.09,3463.82,3357.3,151.8,125.53,19.0,0,0,1,True
1995-10-04,3340.6,3483.08,3453.64,3337.22,142.49,113.05,3.38,1,1,0,True
1995-10-05,3319.8,3477.57,3447.46,3343.97,157.78,127.67,24.18,0,0,0,True
1995-10-06,3275.7,3471.02,3438.09,3312.26,195.32,162.39,36.57,0,0,1,True
1995-10-09,3227.9,3459.21,3417.78,3270.74,231.32,189.88,42.85,0,0,1,True
1995-10-10,3244.8,3440.35,3389.31,3222.79,195.56,144.52,22.01,1,1,0,True
1995-10-11,3271.6,3423.02,3378.06,3248.82,151.42,106.47,22.78,1,1,1,True
1995-10-13,3334.9,3412.86,3383.28,3283.5,77.96,48.38,51.4,1,1,1,True
1995-10-16,3318.3,3416.26,3408.9,3354.53,97.97,90.61,36.24,0,0,0,True
1995-10-17,3306.5,3424.05,3419.27,3323.86,117.56,112.77,17.36,0,0,0,True
1995-10-18,3328.0,3431.06,3417.66,3298.41,103.06,89.66,29.58,1,1,0,True
1995-10-19,3313.1,3439.05,3422.78,3328.1,125.95,109.68,15.0,0,0,0,True
1995-10-20,3264.0,3444.22,3422.48,3303.87,180.22,158.49,39.87,0,0,1,True
1995-10-23,3189.2,3440.61,3405.35,3257.32,251.41,216.15,68.13,0,0,1,True
1995-10-24,3201.0,3423.28,3369.07,3175.21,222.29,168.07,25.79,1,1,0,True
1995-10-25,3256.0,3403.11,3349.95,3200.4,147.11,93.95,55.6,1,1,0,True
1995-10-26,3231.5,3392.03,3361.18,3270.67,160.53,129.68,39.17,0,0,0,True
1995-10-27,3214.8,3384.6,3362.99,3229.51,169.8,148.19,14.71,0,0,1,True
1995-10-30,3252.2,3378.09,3355.15,3218.42,125.89,102.95,33.78,1,1,1,True
1995-10-31,3277.3,3377.86,3361.75,3259.67,100.57,84.45,17.62,1,1,1,True
1995-11-02,3287.4,3384.22,3376.52,3273.94,96.83,89.13,13.46,1,1,0,True
1995-11-03,3278.0,3394.21,3388.87,3289.22,116.21,110.87,11.23,0,0,0,True
1995-11-06,3269.7,3403.11,3391.86,3278.63,133.41,122.17,8.93,0,0,0,True
1995-11-07,3305.8,3408.76,3389.51,3265.88,102.96,83.72,39.92,1,1,0,True
1995-11-08,3316.6,3416.31,3400.04,3310.41,99.71,83.44,6.19,1,1,1,True
1995-11-09,3316.8,3425.03,3411.79,3317.03,108.23,94.99,0.24,1,1,1,True
1995-11-10,3298.8,3432.89,3417.93,3316.59,134.09,119.13,17.8,0,0,1,True
1995-11-13,3305.7,3436.64,3414.53,3298.26,130.94,108.84,7.44,1,1,0,True
1995-11-14,3325.6,3438.45,3413.91,3304.2,112.86,88.31,21.39,1,1,0,True
1995-11-15,3319.7,3441.57,3421.1,3328.12,121.87,101.4,8.42,0,0,0,True
1995-11-16,3364.4,3444.16,3424.25,3317.57,79.77,59.86,46.83,1,1,0,True
1995-11-17,3349.2,3451.81,3439.78,3372.83,102.61,90.58,23.64,0,0,0,True
1995-11-20,3384.3,3458.98,3445.23,3347.56,74.68,60.94,36.74,1,1,0,True
1995-11-21,3395.8,3469.17,3457.91,3385.87,73.37,62.11,9.93,1,1,1,True
1995-11-22,3454.8,3480.79,3470.17,3400.84,25.99,15.37,53.96,1,1,1,True
1995-11-23,3466.7,3498.82,3496.19,3457.24,32.13,29.49,9.45,1,1,1,True
1995-11-24,3510.3,3518.83,3516.5,3472.86,8.53,6.21,37.44,1,1,1,True
1995-11-27,3514.4,3542.09,3540.82,3513.04,27.69,26.43,1.35,1,1,1,True
1995-11-28,3491.5,3563.75,3556.53,3519.76,72.25,65.03,28.26,0,0,0,True
1995-11-29,3504.6,3577.95,3556.6,3482.49,73.35,52.0,22.11,1,1,0,True
1995-11-30,3510.1,3587.56,3559.45,3507.5,77.46,49.36,2.6,1,1,1,True
1995-12-01,3543.5,3594.0,3564.3,3509.03,50.51,20.81,34.47,1,1,0,True
1995-12-04,3530.9,3602.16,3578.46,3546.32,71.26,47.57,15.42,0,0,0,True
1995-12-05,3538.8,3608.4,3583.4,3532.85,69.61,44.6,5.94,1,1,1,True
1995-12-07,3528.4,3613.7,3587.06,3537.44,85.3,58.66,9.05,0,0,1,True
1995-12-11,3545.4,3616.39,3585.91,3530.05,71.0,40.51,15.35,1,1,1,True
1995-12-12,3546.5,3619.58,3590.45,3543.41,73.08,43.96,3.09,1,1,0,True
1995-12-13,3533.0,3622.77,3594.44,3549.33,89.78,61.44,16.34,0,0,0,True
1995-12-14,3554.3,3623.79,3591.94,3528.81,69.5,37.64,25.48,1,1,0,True
1995-12-15,3577.1,3626.32,3596.69,3559.05,49.22,19.59,18.04,1,1,1,True
1995-12-18,3566.4,3632.28,3608.17,3580.28,65.89,41.77,13.89,0,0,0,True
1995-12-19,3529.0,3637.75,3611.66,3564.05,108.76,82.66,35.06,0,0,1,True
1995-12-20,3601.5,3637.21,3599.81,3525.32,35.72,1.69,76.18,1,1,0,True
1995-12-21,3623.7,3642.96,3615.42,3609.74,19.27,8.27,13.96,1,1,1,True
1995-12-22,3633.8,3654.12,3636.02,3624.89,20.33,2.23,8.9,1,1,1,True
1995-12-26,3633.8,3667.56,3650.29,3631.99,33.76,16.49,1.81,0,0,1,True
1995-12-27,3537.4,3679.9,3656.86,3644.67,142.5,119.47,107.27,0,0,0,True
1995-12-28,3599.2,3677.09,3628.03,3525.02,77.9,28.83,74.18,1,1,0,True
1995-12-29,3630.8,3674.7,3628.21,3602.67,43.9,2.59,28.13,1,1,1,True
1996-01-02,3685.4,3677.27,3644.62,3630.5,8.12,40.78,54.89,1,1,0,True
1996-01-03,3717.7,3689.2,3672.88,3683.87,28.5,44.82,33.82,1,0,0,True
1996-01-04,3718.2,3708.29,3699.67,3719.7,9.91,18.53,1.51,0,0,1,True
1996-01-05,3693.5,3727.96,3714.99,3721.02,34.47,21.49,27.52,0,1,0,True
1996-01-08,3696.6,3741.36,3712.36,3691.99,44.76,15.76,4.61,1,1,0,True
1996-01-09,3689.7,3749.56,3710.46,3698.86,59.86,20.76,9.16,0,0,0,True
1996-01-10,3655.7,3752.84,3708.51,3689.07,97.15,52.82,33.37,0,0,1,True
1996-01-11,3651.3,3748.68,3696.55,3651.07,97.38,45.26,0.23,0,0,1,True
1996-01-12,3679.3,3740.82,3687.19,3651.56,61.52,7.89,27.73,1,1,1,True
1996-01-15,3680.1,3736.13,3692.07,3682.72,56.03,11.98,2.63,1,1,1,True
1996-01-16,3703.6,3734.17,3696.89,3678.84,30.57,6.71,24.76,1,1,0,True
1996-01-17,3718.3,3737.08,3706.49,3705.96,18.78,11.8,12.33,1,1,1,True
1996-01-18,3735.4,3744.03,3718.03,3720.1,8.64,17.37,15.3,1,0,1,True
1996-01-19,3742.1,3754.17,3730.87,3737.84,12.07,11.22,4.26,1,0,1,True
1996-01-22,3733.5,3765.13,3740.49,3742.8,31.64,7.0,9.31,0,1,0,True
1996-01-23,3710.8,3773.55,3742.14,3732.58,62.75,31.34,21.78,0,0,1,True
1996-01-24,3735.8,3776.24,3733.72,3707.86,40.44,2.08,27.93,1,1,0,True
1996-01-25,3753.0,3778.72,3737.54,3740.08,25.72,15.45,12.92,1,1,1,True
1996-01-26,3720.7,3783.01,3748.47,3756.17,62.31,27.77,35.48,0,1,0,True
1996-01-29,3678.6,3783.39,3742.93,3714.53,104.8,64.33,35.93,0,0,1,True
1996-01-30,3707.1,3776.17,3721.37,3671.83,69.08,14.27,35.26,1,1,0,True
1996-01-31,3734.5,3769.9,3718.67,3714.46,35.4,15.83,20.04,1,1,1,True
1996-02-01,3750.9,3768.89,3731.06,3739.28,18.0,19.84,11.62,1,0,1,True
1996-02-02,3727.4,3773.03,3745.29,3749.03,45.63,17.9,21.64,0,1,1,True
1996-02-05,3680.8,3776.12,3743.58,3721.28,95.32,62.79,40.48,0,0,1,True
1996-02-06,3694.6,3772.02,3722.71,3675.62,77.43,28.11,18.98,1,1,0,True
1996-02-07,3697.9,3766.59,3714.66,3701.08,68.7,16.76,3.18,1,1,1,True
1996-02-08,3660.4,3761.9,3714.31,3700.84,101.5,53.92,40.44,0,0,0,True
1996-02-09,3685.4,3753.56,3702.28,3651.89,68.16,16.88,33.5,1,1,0,True
1996-02-12,3691.5,3747.91,3701.76,3687.68,56.42,10.26,3.81,1,1,1,True
1996-02-13,3732.0,3745.5,3705.44,3693.55,13.5,26.56,38.44,1,1,1,True
1996-02-14,3729.4,3750.43,3722.05,3735.74,21.03,7.35,6.34,0,1,0,True
1996-02-15,3786.1,3758.05,3732.18,3726.04,28.05,53.92,60.05,1,1,0,True
1996-02-16,3790.1,3773.05,3757.12,3791.24,17.04,32.98,1.14,0,0,1,True
1996-02-19,3782.0,3789.92,3774.68,3789.9,7.93,7.32,7.91,1,1,1,True
